GW,player_id,name,position,team,value,opponent_display,is_home_display,num_fixtures,predicted_points
34,314,Diego Gomez,mid,Brighton,55,West Ham,1,1,2.16
34,1098,Romain Esse,mid,Crystal Palace,50,Chelsea,0,1,2.16
34,1255,Tyler Fredricson,def,Man United,40,Fulham,1,1,2.16
34,519,Jack Moorhouse,mid,Man United,45,Fulham,1,1,2.15
34,224,Chido Obi-Martin,fwd,Man United,45,Fulham,1,1,2.13
34,244,Coby Ebere,mid,Everton,45,Southampton,0,1,2.13
34,410,Franco Umeh-Chibueze,mid,Crystal Palace,45,Chelsea,0,1,2.13
34,175,Bryan Mbeumo,mid,Brentford,65,Nott'm Forest,0,1,2.12
34,593,Jeffrey Schlupp,mid,Crystal Palace,50,Chelsea,0,1,2.12
34,164,Brajan Gruda,mid,Brighton,55,West Ham,1,1,2.11
34,255,Conor Townsend,def,Ipswich,40,Wolves,0,1,2.11
34,856,Marcus Tavernier,mid,Bournemouth,50,Man Utd,1,1,2.11
34,1097,Rodrigo Muniz Carvalho,fwd,Fulham,55,Newcastle,0,1,2.11
34,895,Matt O'Riley,mid,Brighton,55,West Ham,1,1,2.1
34,904,Matthijs de Ligt,def,Man United,50,Fulham,1,1,2.1
34,1200,Taiwo Awoniyi,fwd,Nottingham Forest,60,Brighton,0,1,2.1
34,372,Eric da Silva Moreira,mid,Nottingham Forest,45,Brighton,0,1,2.09
34,433,Georginio Rutter,mid,Brighton,55,West Ham,1,1,2.09
34,649,John Stones,def,Man City,55,Brentford,1,1,2.09
34,885,Mathias Jensen,mid,Brentford,50,Nott'm Forest,0,1,2.09
34,983,Nico Gonzalez,mid,Man City,60,Brentford,1,1,2.09
34,964,Nathan Broadhead,mid,Ipswich,50,Wolves,0,1,2.08
34,1050,Philip Billing,mid,Bournemouth,55,Man Utd,1,1,2.07
34,1313,Yankuba Minteh,mid,Brighton,55,West Ham,1,1,2.07
34,189,Calvin Bassey,def,Fulham,45,Newcastle,0,1,2.06
34,718,Kepa Arrizabalaga,gk,Chelsea,45,Man Utd,1,1,2.06
34,906,Matz Sels,gk,Nottingham Forest,45,Brighton,0,1,2.05
34,78,Andrew Robertson,def,Liverpool,70,Bournemouth,0,1,2.02
34,95,Antony Matheus dos Santos,mid,Man United,75,Fulham,1,1,2.02
34,262,Daichi Kamada,mid,Crystal Palace,55,Chelsea,0,1,2.02
34,634,Joe Willock,mid,Newcastle,50,Liverpool,0,1,2.01
34,346,Eiran Cashin,def,Brighton,45,West Ham,1,1,2
34,841,Marc Guehi,def,Crystal Palace,45,Chelsea,0,1,2
34,850,Marcos Senesi,def,Bournemouth,45,Man Utd,1,1,2
34,612,Joao Cavaco Cancelo,def,Man City,55,Brentford,1,1,1.99
34,891,Mats Wieffer,mid,Brighton,50,West Ham,1,1,1.99
34,1164,Sekou Kone,mid,Man United,45,Fulham,1,1,1.97
34,251,Conor Chaplin,mid,Ipswich,55,Wolves,0,1,1.96
34,609,Joachim Andersen,def,Crystal Palace,45,Newcastle,0,1,1.96
34,508,Ivan Toney,fwd,Brentford,70,Nott'm Forest,0,1,1.95
34,694,Justin Devenny,mid,Crystal Palace,45,Chelsea,0,1,1.95
34,178,Caleb Kporha,def,Crystal Palace,40,Chelsea,0,1,1.94
34,495,Imari Samuels,def,Brighton,40,West Ham,1,1,1.94
34,1037,Patrick Dorgu,def,Man United,45,Fulham,1,1,1.93
34,639,Joel Veltman,def,Brighton,45,West Ham,1,1,1.92
34,1119,Ryan Christie,mid,Bournemouth,55,Man Utd,1,1,1.92
34,853,Marcus Myers-Harness,mid,Ipswich,50,Wolves,0,1,1.91
34,582,Jayce Fitzgerald,mid,Man United,45,Fulham,1,1,1.9
34,865,Martin Dubravka,gk,Newcastle,45,Liverpool,0,1,1.9
34,1186,Stefan Bajcetic Maquieira,mid,Liverpool,45,Bournemouth,0,1,1.9
34,648,John Ruddy,gk,Newcastle,40,Liverpool,0,1,1.89
34,539,Jahmai Simpson-Pusey,def,Man City,40,Brentford,1,1,1.88
34,617,Joao Pedro Ferreira Silva,mid,Nottingham Forest,60,Brighton,0,1,1.88
34,464,Harry Maguire,def,Man United,50,Fulham,1,1,1.87
34,1071,Remy Rees-Dottin,fwd,Bournemouth,45,Man Utd,1,1,1.87
34,653,Jonny Evans,def,Leicester,45,Fulham,1,1,1.86
34,88,Anthony Elanga,mid,Man United,50,Brighton,0,1,1.84
34,717,Kenny Tete,def,Fulham,45,Newcastle,0,1,1.84
34,214,Chadi Riad Dnanou,def,Crystal Palace,45,Chelsea,0,1,1.83
34,756,Leny Yoro,def,Man United,45,Fulham,1,1,1.83
34,92,Antoine Semenyo,mid,Bournemouth,55,Man Utd,1,1,1.81
34,93,Antonee Robinson,def,Fulham,45,Newcastle,0,1,1.81
34,182,Callum Bates,mid,Everton,45,Southampton,0,1,1.81
34,515,Jack Fletcher,mid,Man United,45,Fulham,1,1,1.78
34,1321,Yoane Wissa,fwd,Brentford,55,Nott'm Forest,0,1,1.78
34,9,Abdukodir Khusanov,def,Man City,50,Brentford,1,1,1.75
34,938,Miodrag Pivas,def,Newcastle,40,Liverpool,0,1,1.73
34,111,Ashley Young,def,Aston Villa,45,Southampton,0,1,1.72
34,1275,Vitalii Mykolenko,def,Everton,45,Southampton,0,1,1.71
34,478,Hubert Graczyk,gk,Man United,40,Fulham,1,1,1.7
34,576,Jarrad Branthwaite,def,Everton,40,Southampton,0,1,1.7
34,1231,Tom Cairney,mid,Fulham,50,Newcastle,0,1,1.7
34,155,Billy Gilmour,mid,Chelsea,45,West Ham,1,1,1.68
34,17,Adam Webster,def,Brighton,45,West Ham,1,1,1.67
34,141,Ben Winterburn,mid,Bournemouth,45,Man Utd,1,1,1.67
34,1331,Zain Silcott-Duberry,mid,Bournemouth,45,Man Utd,1,1,1.67
34,487,Ibrahima Konate,def,Liverpool,50,Bournemouth,0,1,1.66
34,1242,Tony Yogane,mid,Brentford,45,Nott'm Forest,0,1,1.66
34,297,Dean Huijsen,def,Bournemouth,45,Man Utd,1,1,1.65
34,430,George Hirst,fwd,Ipswich,55,Wolves,0,1,1.65
34,490,Igor Thiago Nascimento Rodrigues,fwd,Brentford,60,Nott'm Forest,0,1,1.62
34,510,Iwan Morgan,fwd,Brentford,45,Nott'm Forest,0,1,1.6
34,985,Nicolas Dominguez,mid,Nottingham Forest,50,Brighton,0,1,1.6
34,127,Ben Chilwell,def,Chelsea,60,Chelsea,0,1,1.59
34,197,Carl Rushworth,gk,Brighton,40,West Ham,1,1,1.58
34,533,Jacob Slater,def,Brighton,40,West Ham,1,1,1.58
34,688,Julian Eyestone,gk,Brentford,40,Nott'm Forest,0,1,1.57
34,730,Killian Cahill,gk,Brighton,40,West Ham,1,1,1.57
34,984,Nico O'Reilly,mid,Man City,45,Brentford,1,1,1.57
34,1110,Ruairi McConville,def,Brighton,40,West Ham,1,1,1.57
34,488,Idrissa Gueye,mid,Everton,50,Southampton,0,1,1.56
34,99,Archie Harris,def,Bournemouth,40,Man Utd,1,1,1.53
34,683,Joshua Zirkzee,fwd,Man United,70,Fulham,1,1,1.53
34,997,Noussair Mazraoui,def,Man United,45,Fulham,1,1,1.53
34,1015,Omar Marmoush,fwd,Man City,70,Brentford,1,1,1.53
34,199,Carlos Alcaraz Duran Duran,mid,Southampton,50,Southampton,0,1,1.52
34,765,Lewis Cook,mid,Bournemouth,50,Man Utd,1,1,1.52
34,1033,Paris Maghoma,mid,Brentford,45,Nott'm Forest,0,1,1.48
34,183,Callum Hudson-Odoi,mid,Chelsea,55,Brighton,0,1,1.47
34,228,Chris Richards,def,Crystal Palace,45,Chelsea,0,1,1.47
34,801,Luis Sinisterra Lucumi,mid,Bournemouth,55,Man Utd,1,1,1.47
34,1058,Ramon Sosa,mid,Nottingham Forest,55,Brighton,0,1,1.45
34,883,Matheus Luiz Nunes,mid,Wolves,50,Brentford,1,1,1.44
34,995,Norberto Bercique Gomes Betuncal,fwd,Everton,60,Southampton,0,1,1.44
34,399,Ferdi Kadioglu,def,Brighton,45,West Ham,1,1,1.43
34,236,Christian Walton,gk,Ipswich,45,Wolves,0,1,1.42
34,16,Adam Smith,def,Bournemouth,45,Man Utd,1,1,1.41
34,779,Lisandro Martinez,def,Man United,45,Fulham,1,1,1.4
34,914,Maxence Lacroix,def,Crystal Palace,45,Chelsea,0,1,1.4
34,1157,Scott McTominay,mid,Man United,50,Fulham,1,1,1.4
34,39,Alex Paulsen,gk,Bournemouth,40,Man Utd,1,1,1.39
34,1259,Tyrell Malacia,def,Man United,45,Fulham,1,1,1.39
34,408,Francisco Evanilson de Lima Barbosa,fwd,Bournemouth,60,Man Utd,1,1,1.38
34,41,Alex Scott,mid,Bournemouth,50,Man Utd,1,1,1.37
34,261,Curtis Jones,mid,Liverpool,50,Bournemouth,0,1,1.37
34,518,Jack Hinshelwood,mid,Brighton,45,West Ham,1,1,1.37
34,572,Jan Paul van Hecke,def,Brighton,40,West Ham,1,1,1.37
34,1276,Vitaly Janelt,mid,Brentford,55,Nott'm Forest,0,1,1.36
34,131,Ben Godfrey,def,Everton,45,Wolves,0,1,1.35
34,207,Carlos Vinicius Alves Morais,fwd,Fulham,55,Newcastle,0,1,1.35
34,233,Christian Norgaard,mid,Brentford,55,Nott'm Forest,0,1,1.35
34,355,Elyh Harrison,gk,Man United,40,Fulham,1,1,1.34
34,578,Jason Steele,gk,Brighton,40,West Ham,1,1,1.33
34,489,Igor Julio dos Santos de Paulo,def,Brighton,45,West Ham,1,1,1.32
34,1226,Tim Ream,def,Fulham,45,Newcastle,0,1,1.32
34,325,Dominic Calvert-Lewin,fwd,Everton,80,Southampton,0,1,1.28
34,203,Carlos Miguel dos Santos Pereira,gk,Nottingham Forest,45,Brighton,0,1,1.27
34,239,Cieran Slicker,gk,Ipswich,40,Wolves,0,1,1.27
34,1324,Yunus Emre Konak,mid,Brentford,45,Nott'm Forest,0,1,1.27
34,181,Callan McKenna,gk,Bournemouth,40,Man Utd,1,1,1.26
34,1183,Spike Brits,gk,Man City,40,Brentford,1,1,1.26
34,936,Milos Kerkez,def,Bournemouth,45,Man Utd,1,1,1.25
34,600,Jesper Lindstrom,mid,Everton,55,Southampton,0,1,1.24
34,873,Matai Akinmboni,def,Bournemouth,40,Man Utd,1,1,1.23
34,552,James Garner,mid,Man United,45,Southampton,0,1,1.22
34,867,Martin Sherif,fwd,Everton,45,Southampton,0,1,1.22
34,38,Alex Palmer,gk,Ipswich,45,Wolves,0,1,1.21
34,734,Kobbie Mainoo,mid,Man United,45,Fulham,1,1,1.21
34,200,Carlos Baleba,mid,Brighton,45,West Ham,1,1,1.19
34,494,Illia Zabarnyi,def,Bournemouth,45,Man Utd,1,1,1.19
34,504,Issa Diop,def,West Ham,45,Newcastle,0,1,1.19
34,575,Jarell Quansah,def,Liverpool,40,Bournemouth,0,1,1.19
34,990,Nikola Milenkovic,def,Nottingham Forest,45,Brighton,0,1,1.19
34,1129,Ryan Yates,mid,Nottingham Forest,50,Brighton,0,1,1.19
34,780,Lloyd Kelly,def,Bournemouth,45,Liverpool,0,1,1.17
34,974,Nathaniel Clyne,def,Crystal Palace,45,Chelsea,0,1,1.17
34,296,Dean Henderson,gk,Nottingham Forest,45,Chelsea,0,1,1.15
34,687,Julian Araujo Zuniga,def,Bournemouth,45,Man Utd,1,1,1.14
34,636,Joe Worrall,def,Nottingham Forest,45,Brighton,0,1,1.13
34,876,Mateo Kovacic,mid,Chelsea,50,Brentford,1,1,1.13
34,19,Adama Traore,mid,Wolves,55,Newcastle,0,1,1.12
34,713,Keane Lewis-Potter,mid,Brentford,55,Nott'm Forest,0,1,1.12
34,737,Konstantinos Tsimikas,def,Liverpool,45,Bournemouth,0,1,1.12
34,935,Mikkel Damsgaard,mid,Brentford,55,Nott'm Forest,0,1,1.12
34,540,Jaidon Anthony,mid,Bournemouth,55,Man Utd,1,1,1.11
34,282,Danny Welbeck,fwd,Brighton,65,West Ham,1,1,1.09
34,397,Felipe Rodrigues da Silva,def,Nottingham Forest,45,Brighton,0,1,1.09
34,457,Harrison Armstrong,mid,Everton,45,Southampton,0,1,1.09
34,1084,Rico Lewis,def,Man City,40,Brentford,1,1,1.09
34,1282,Wataru Endo,mid,Liverpool,55,Bournemouth,0,1,1.08
34,411,Frank Onyeka,mid,Brentford,50,Nott'm Forest,0,1,1.07
34,690,Julio Soler,def,Bournemouth,40,Man Utd,1,1,1.07
34,1003,Ola Aina,def,Nottingham Forest,45,Brighton,0,1,1.07
34,1153,Sasa Lukic,mid,Fulham,45,Newcastle,0,1,1.07
34,134,Ben Johnson,def,West Ham,45,Wolves,0,1,1.06
34,1297,Will Hughes,mid,Crystal Palace,50,Chelsea,0,1,1.06
34,447,Gustavo Nunes Fernandes Gomes,mid,Brentford,50,Nott'm Forest,0,1,1.05
34,498,Isaac Heath,mid,Everton,45,Southampton,0,1,1.05
34,307,Dermot Mee,gk,Man United,40,Fulham,1,1,1.03
34,871,Mason Mount,mid,Chelsea,80,Fulham,1,1,1.03
34,35,Alex Moreno Lopera,def,Aston Villa,45,Brighton,0,1,1.02
34,768,Lewis Hall,def,Chelsea,45,Liverpool,0,1,1.02
34,559,James Milner,mid,Liverpool,45,West Ham,1,1,1.01
34,221,Cheick Doucoure,mid,Crystal Palace,50,Chelsea,0,1,0.99
34,1303,Willy Boly,def,Wolves,45,Brighton,0,1,0.99
34,1328,Zach Marsh,fwd,Crystal Palace,45,Chelsea,0,1,0.99
34,1124,Ryan Gravenberch,mid,Liverpool,50,Bournemouth,0,1,0.97
34,136,Ben Mee,def,Brentford,45,Nott'm Forest,0,1,0.94
34,676,Josh Dasilva,mid,Brentford,45,Nott'm Forest,0,1,0.93
34,732,Kim Ji-soo,def,Brentford,40,Nott'm Forest,0,1,0.93
34,1203,Tariq Lamptey,def,Brighton,45,West Ham,1,1,0.93
34,1316,Yegor Yarmoliuk,mid,Brentford,44,Nott'm Forest,0,1,0.92
34,662,Jorge Cuenca Barreno,def,Fulham,45,Newcastle,0,1,0.91
34,1063,Raul Jimenez,fwd,Wolves,70,Newcastle,0,1,0.9
34,953,Murillo Santiago Costa dos Santos,def,Nottingham Forest,45,Brighton,0,1,0.89
34,1020,Orel Mangala,mid,Nottingham Forest,50,Southampton,0,1,0.89
34,722,Kevin Schade,mid,Brentford,50,Nott'm Forest,0,1,0.88
34,1229,Tino Livramento,def,Southampton,45,Liverpool,0,1,0.87
34,505,Issa Kabore,def,Luton,40,Brentford,1,1,0.86
34,101,Arijanet Muric,gk,Burnley,45,Wolves,0,1,0.85
34,342,Eddie Nketiah,fwd,Arsenal,70,Chelsea,0,1,0.82
34,557,James McAtee,mid,Man City,45,Brentford,1,1,0.82
34,586,Jayden Meghoma,def,Brentford,40,Nott'm Forest,0,1,0.82
34,977,Neal Maupay,fwd,Brighton,65,Southampton,0,1,0.82
34,978,Neco Williams,def,Nottingham Forest,40,Brighton,0,1,0.82
34,1277,Vitezslav Jaros,gk,Liverpool,40,Bournemouth,0,1,0.81
34,1327,Zach Abbott,def,Nottingham Forest,40,Brighton,0,1,0.81
34,825,Mads Roerslev Rasmussen,def,Brentford,45,Nott'm Forest,0,1,0.79
34,1142,Samuel Amissah,def,Fulham,40,Newcastle,0,1,0.79
34,379,Ethan Pinnock,def,Brentford,45,Nott'm Forest,0,1,0.77
34,546,Jamaal Lascelles,def,Newcastle,45,Liverpool,0,1,0.77
34,466,Harry Toffolo,def,Nottingham Forest,45,Brighton,0,1,0.75
34,923,Michael Keane,def,Everton,45,Southampton,0,1,0.75
34,1265,Valentin Barco,def,Brighton,40,West Ham,1,1,0.75
34,305,Deniz Undav,fwd,Brighton,55,West Ham,1,1,0.74
34,886,Mathias Jorgensen,def,Brentford,40,Nott'm Forest,0,1,0.73
34,1187,Stefan Ortega Moreno,gk,Man City,40,Brentford,1,1,0.73
34,102,Armando Broja,fwd,Chelsea,55,Southampton,0,1,0.72
34,741,Kristoffer Ajer,def,Brentford,45,Nott'm Forest,0,1,0.72
34,1083,Rico Henry,def,Brentford,45,Nott'm Forest,0,1,0.72
34,862,Mark Travers,gk,Bournemouth,45,Man Utd,1,1,0.71
34,1102,Roman Dixon,def,Everton,40,Southampton,0,1,0.71
34,352,Elliot Anderson,mid,Newcastle,45,Brighton,0,1,0.7
34,922,Michael Kayode,def,Brentford,45,Nott'm Forest,0,1,0.65
34,969,Nathan Patterson,def,Everton,40,Southampton,0,1,0.65
34,1159,Seamus Coleman,def,Everton,45,Southampton,0,1,0.65
34,770,Lewis Miley,mid,Newcastle,45,Liverpool,0,1,0.62
34,1086,Rob Holding,def,Arsenal,45,Chelsea,0,1,0.62
34,77,Andrew Omobamidele,def,Nottingham Forest,45,Brighton,0,1,0.6
34,689,Julio Enciso,mid,Brighton,55,Wolves,0,1,0.6
34,1022,Oscar Bobb,mid,Man City,45,Brentford,1,1,0.59
34,898,Matt Turner,gk,Arsenal,40,Chelsea,0,1,0.58
34,966,Nathan Collins,def,Wolves,45,Nott'm Forest,0,1,0.58
34,908,Max Aarons,def,Bournemouth,45,Man Utd,1,1,0.57
34,358,Emil Krafth,def,Newcastle,45,Liverpool,0,1,0.55
34,1300,William Osula,fwd,Sheffield Utd,45,Liverpool,0,1,0.55
34,897,Matt Targett,def,Newcastle,50,Liverpool,0,1,0.5
34,485,Ibrahim Sangare,mid,Nottingham Forest,50,Brighton,0,1,0.49
34,1068,Reiss Nelson,mid,Arsenal,50,Newcastle,0,1,0.49
34,227,Chris Mepham,def,Bournemouth,45,Man Utd,1,1,0.47
34,359,Emile Smith Rowe,mid,Arsenal,60,Newcastle,0,1,0.47
34,882,Matheus Franca de Oliveira,mid,Crystal Palace,50,Chelsea,0,1,0.47
34,1127,Ryan Sessegnon,def,Tottenham,45,Newcastle,0,1,0.47
34,544,Jakub Moder,mid,Brighton,45,West Ham,1,1,0.45
34,633,Joe White,mid,Newcastle,45,Liverpool,0,1,0.45
34,145,Benjamin Arthur,def,Brentford,40,Nott'm Forest,0,1,0.44
34,1253,Tyler Adams,mid,Leeds,50,Man Utd,1,1,0.44
34,364,Emmanuel Dennis,fwd,Nottingham Forest,60,Brighton,0,1,0.42
34,321,Divin Mubama,fwd,West Ham,45,Brentford,1,1,0.4
34,4,Aaron Hickey,def,Brentford,50,Nott'm Forest,0,1,0.39
34,143,Benicio Baker-Boaitey,mid,Brighton,45,West Ham,1,1,0.39
34,705,Kalvin Phillips,mid,Man City,50,Wolves,0,1,0.39
34,393,Facundo Pellistri Rebollo,mid,Man United,45,Fulham,1,1,0.36
34,584,Jayden Danns,fwd,Liverpool,45,Bournemouth,0,1,0.36
34,599,Jeremy Sarmiento Morante,mid,Brighton,45,West Ham,1,1,0.36
34,1230,Toby Collyer,mid,Man United,45,Fulham,1,1,0.36
34,389,Fabio Freitas Gouveia Carvalho,mid,Liverpool,55,Nott'm Forest,0,1,0.35
34,194,Cameron Peupion,mid,Brighton,45,West Ham,1,1,0.31
34,381,Ethan Wheatley,fwd,Man United,45,Fulham,1,1,0.3
34,1000,Odeluga Offiah,def,Brighton,40,West Ham,1,1,0.27
34,1234,Tom Heaton,gk,Man United,40,Fulham,1,1,0.27
34,60,Amad Diallo,mid,Man United,45,Fulham,1,1,0.26
34,456,Hannibal Mejbri,mid,Man United,45,Fulham,1,1,0.26
34,911,Max Kinsey-Wellings,def,Bournemouth,40,Man Utd,1,1,0.26
34,960,Naouirou Ahamada,mid,Crystal Palace,45,Chelsea,0,1,0.24
34,1150,Sandro Tonali,mid,Newcastle,55,Liverpool,0,1,0.23
34,63,Amara Nallo,def,Liverpool,40,Bournemouth,0,1,0.21
34,277,Daniel Jebbison,fwd,Sheffield Utd,50,Man Utd,1,1,0.21
34,1002,Odysseas Vlachodimos,gk,Nottingham Forest,45,Liverpool,0,1,0.2
34,156,Bobby Clark,mid,Liverpool,45,Bournemouth,0,1,0.18
34,677,Josh King,mid,Fulham,45,Newcastle,0,1,0.18
34,1016,Omar Richards,def,Nottingham Forest,45,Brighton,0,1,0.18
34,553,James Hill,def,Bournemouth,45,Man Utd,1,1,0.17
34,828,Mahmoud Dahoud,mid,Brighton,50,West Ham,1,1,0.17
34,65,Amario Cozier-Duberry,mid,Arsenal,45,West Ham,1,1,0.15
34,831,Malcolm Ebiowei,mid,Crystal Palace,45,Chelsea,0,1,0.15
34,450,Hakon Valdimarsson,gk,Brentford,40,Nott'm Forest,0,1,0.13
34,196,Caoimhin Kelleher,gk,Liverpool,40,Bournemouth,0,1,0.12
34,327,Dominic Sadi,mid,Bournemouth,45,Man Utd,1,1,0.12
34,558,James McConnell,mid,Liverpool,45,Bournemouth,0,1,0.12
34,112,Asmir Begovic,gk,Everton,40,Southampton,0,1,0.11
34,290,David Brooks,mid,Bournemouth,55,Man Utd,1,1,0.11
34,293,David Ozoh,mid,Crystal Palace,45,Chelsea,0,1,0.11
34,1018,Omari Hutchinson,mid,Chelsea,45,Wolves,0,1,0.11
34,1099,Romain Faivre,mid,Bournemouth,50,Man Utd,1,1,0.11
34,861,Mark O'Mahony,fwd,Brighton,45,West Ham,1,1,0.1
34,1283,Wayne Hennessey,gk,Nottingham Forest,40,Brighton,0,1,0.09
34,76,Andrew Moran,mid,Brighton,45,West Ham,1,1,0.08
34,460,Harry Amass,def,Man United,40,Fulham,1,1,0.08
34,681,Josh Wilson-Esbrand,def,Man City,40,Brentford,1,1,0.08
34,595,Jenson Metcalfe,mid,Everton,45,Southampton,0,1,0.07
34,1069,Remi Matthews,gk,Crystal Palace,40,Chelsea,0,1,0.07
34,34,Alex Mighten,mid,Nottingham Forest,50,Brighton,0,1,0.06
34,697,Kacper Kozlowski,mid,Brighton,45,West Ham,1,1,0.06
34,956,Myles Peart-Harris,mid,Brentford,45,Nott'm Forest,0,1,0.06
34,1323,Youssef Ramalho Chermiti,fwd,Everton,50,Southampton,0,1,0.06
34,482,Hwang Ui-jo,fwd,Nottingham Forest,45,Brighton,0,1,0.05
34,975,Nathaniel Phillips,def,Liverpool,40,Bournemouth,0,1,0.05
34,36,Alex Murphy,def,Newcastle,40,Liverpool,0,1,0.03
34,547,Jamal Lewis,def,Newcastle,45,Liverpool,0,1,0.03
34,581,Jay Stansfield,fwd,Fulham,45,Newcastle,0,1,0.03
34,651,Jonathan Panzo,def,Nottingham Forest,40,Brighton,0,1,0.03
34,146,Benjamin Fredrick,def,Brentford,40,Nott'm Forest,0,1,0.02
34,534,Jacob Wright,mid,Man City,45,Brentford,1,1,0.02
34,672,Josh Bowler,mid,Nottingham Forest,45,Brighton,0,1,0.01
34,810,Luke Harris,mid,Fulham,45,Newcastle,0,1,0.01
34,452,Hamed Traore,mid,Bournemouth,45,Man Utd,1,1,0
34,1078,Rhys Williams,def,Liverpool,40,Bournemouth,0,1,-0
34,870,Mason Holgate,def,Everton,45,Southampton,0,1,-0.01
34,615,Joao Neves Virginia,gk,Everton,40,Southampton,0,1,-0.02
34,1296,Will Dennis,gk,Bournemouth,40,Man Utd,1,1,-0.04
34,376,Ethan Brierley,mid,Brentford,45,Nott'm Forest,0,1,-0.05
34,1128,Ryan Trevitt,mid,Brentford,45,Nott'm Forest,0,1,-0.05
34,1314,Yasin Ayari,mid,Brighton,45,West Ham,1,1,-0.05
34,270,Daniel Adu-Adjei,fwd,Bournemouth,45,Man Utd,1,1,-0.06
34,699,Kaden Rodney,mid,Crystal Palace,45,Chelsea,0,1,-0.06
34,422,Garang Kuol,mid,Newcastle,45,Liverpool,0,1,-0.08
34,1224,Tim Iroegbunam,mid,Aston Villa,45,Southampton,0,1,-0.08
34,721,Kevin Mbabu,def,Fulham,45,Newcastle,0,1,-0.09
34,771,Lewis O'Brien,mid,Nottingham Forest,50,Brighton,0,1,-0.09
34,1166,Sepp van den Berg,def,Liverpool,40,Nott'm Forest,0,1,-0.09
34,542,Jake O'Brien,def,Crystal Palace,40,Southampton,0,1,-0.1
34,1192,Steven Benda,gk,Fulham,40,Newcastle,0,1,-0.1
34,130,Ben Doak,mid,Liverpool,45,Bournemouth,0,1,-0.11
34,497,Isaac Hayden,mid,Newcastle,45,Liverpool,0,1,-0.13
34,864,Martial Godo,mid,Fulham,45,Newcastle,0,1,-0.13
34,470,Harvey Davies,gk,Liverpool,40,Bournemouth,0,1,-0.14
34,1249,Treymaurice Nyoni,mid,Liverpool,45,Bournemouth,0,1,-0.14
34,602,Jesurun Rak-Sakyi,mid,Crystal Palace,45,Chelsea,0,1,-0.19
34,1155,Scott Carson,gk,Man City,40,Brentford,1,1,-0.2
34,58,Altay Bayindir,gk,Man United,40,Fulham,1,1,-0.28
34,491,Iliman Ndiaye,fwd,Sheffield Utd,55,Southampton,0,1,-0.31
34,776,Liam Delap,fwd,Man City,45,Wolves,0,1,-0.32
35,176,Bukayo Saka,mid,Arsenal,80,Bournemouth,1,1,5.83
35,866,Martin Odegaard,mid,Arsenal,65,Bournemouth,1,1,5.53
35,1014,Ollie Watkins,fwd,Aston Villa,75,Fulham,1,1,5.17
35,298,Declan Rice,mid,West Ham,50,Bournemouth,1,1,5.08
35,419,Gabriel Martinelli Silva,mid,Arsenal,60,Bournemouth,1,1,5.01
35,374,Erling Haaland,fwd,Man City,115,Crystal Palace,0,1,4.79
35,1034,Pascal Gross,mid,Brighton,55,Newcastle,1,1,4.75
35,943,Mohamed Salah,mid,Liverpool,130,Brentford,0,1,4.56
35,147,Benjamin White,def,Arsenal,45,Bournemouth,1,1,4.36
35,855,Marcus Rashford,mid,Man United,65,Fulham,1,1,4.09
35,44,Alexander Isak,fwd,Newcastle,70,West Ham,0,1,4.03
35,278,Daniel Munoz,def,Crystal Palace,45,Ipswich,1,1,4.02
35,1301,William Saliba,def,Arsenal,45,Bournemouth,1,1,4
35,753,Leandro Trossard,mid,Brighton,65,Bournemouth,1,1,3.95
35,18,Adam Wharton,mid,Crystal Palace,50,Ipswich,1,1,3.93
35,655,Jordan Ayew,mid,Crystal Palace,55,Wolves,1,1,3.92
35,618,Joao Pedro Junqueira de Jesus,fwd,Brighton,55,Newcastle,1,1,3.88
35,171,Bruno Borges Fernandes,mid,Man United,100,Leicester,0,1,3.81
35,1048,Phil Foden,mid,Man City,80,Crystal Palace,0,1,3.81
35,339,Eberechi Eze,mid,Crystal Palace,55,Ipswich,1,1,3.79
35,759,Leon Bailey,mid,Aston Villa,50,Fulham,1,1,3.77
35,1307,Wout Faes,def,Leicester,45,Wolves,1,1,3.76
35,385,Ezri Konsa Ngoyo,def,Aston Villa,45,Fulham,1,1,3.74
35,950,Moussa Diaby,mid,Aston Villa,65,Fulham,1,1,3.69
35,157,Bobby De Cordova-Reid,mid,Fulham,55,Wolves,1,1,3.68
35,947,Morgan Gibbs-White,mid,Wolves,55,Spurs,1,1,3.6
35,728,Kieran Trippier,def,Newcastle,50,West Ham,0,1,3.57
35,294,David Raya Martin,gk,Brentford,45,Bournemouth,1,1,3.54
35,476,Henry Cartwright,mid,Leicester,45,Wolves,1,1,3.48
35,362,Emiliano Martinez Romero,gk,Aston Villa,50,Fulham,1,1,3.47
35,986,Nicolas Jackson,fwd,Chelsea,70,Nott'm Forest,1,1,3.47
35,53,Alisson Ramses Becker,gk,Liverpool,55,Brentford,0,1,3.44
35,1057,Raheem Sterling,mid,Chelsea,100,Bournemouth,1,1,3.43
35,247,Cole Palmer,mid,Man City,45,Nott'm Forest,1,1,3.4
35,1262,Tyrick Mitchell,def,Crystal Palace,45,Ipswich,1,1,3.4
35,150,Bernd Leno,gk,Fulham,45,Everton,0,1,3.36
35,1131,Salah-Eddine Oulad M'hand,mid,Arsenal,45,Bournemouth,1,1,3.34
35,45,Alexis Mac Allister,mid,Brighton,55,Brentford,0,1,3.29
35,589,Jean-Philippe Mateta,fwd,Crystal Palace,55,Ipswich,1,1,3.29
